youtube_id,label
Ok8srXcSil4,19
1azVHxhCCU0,1
bqWgkZ9R8YQ,2
qTxT3p5ubFM,14
yldl4PbBu9s,18
4gmuPpEy8RE,14
N0ztlsdYLq8,19
GjZ04Cl7bG4,19
gU4qwm5Qc0Q,7
CVqJr2Je5ds,18
-zW8ydq1GvA,2
vMY2o7cZTKk,3
YYg1OIfhPQU,8
n5Ti6iXGLWA,6
9JfVPinEyQE,2
iUv4kMwJGfE,2
JnIQIooH4Tg,7
C11KVsWaUVY,12
17OqptEZ-w8,9
HqAlB-JcApw,12
gKdIsExTkTQ,7
etIO7Dlsiug,5
92X4kF6nY6g,10
T675nkvrYEA,16
ZmUwU33lZso,3
W7c3rsIZ5UE,16
tNFXDmszSqg,2
76zt7LWIo6I,13
0Lct0A-F0hA,10
Zl2U2uqhaqg,3
ngdlpYcNWOU,4
BboGA8co1Yk,1
iSi2Af6Sij4,5
YbTddr-pXx4,0
nwSUqIbTTvM,4
4mjSI6ow1WI,7
aIo1tY9VxSw,14
qSttKHbOIKI,12
ohEgr8mnR3M,10
L-QK27XK6tU,9
gA6Bh0WNuz0,10
HOg53vaBrBY,13
yOIQWPBsWX0,12
stlEdCCmIo0,4
GFSErDifZY0,3
m4QAoaP2Quo,12
zL-DVeT5v0k,16
JKykbA6g8o8,8
x7Xn-D4Qx-U,12
by-bRP9l498,8
0ScxbOKR93k,5
RYylCwgEBSM,12
dyZlKrbfZ8U,5
VY4zbHL6xzE,12
Tcr-zJ484k0,16
YzBMS22ISIs,3
fogzdgVNkUU,0
7Bm1cYSQ3bQ,5
-d0IWi-joBU,2
OEuD13IdAQU,9
QLxQqdVdjYc,5
fgtM-vFIjlA,5
MYSVaABfWHs,4
ymDORUGxJ8I,2
UJltgc-xJDw,0
5dVbruyVa3s,17
C59Z-Kw40kM,6
UmJeiwNDK08,12
pm-T86Yk12s,11
CYOXkmOHexM,16
4PFZwcufqWo,1
glwszQQ0Nfw,7
eXH6BVvXdh0,8
iboqoB7Z4F8,7
kT44Xpftqo4,12
xvA89eqUJ4Q,10
O16VxnU7c5M,6
xVA7WnxPsms,7
lW7Yz3PrVIo,12
WykN2oPLWu8,17
Pkz65YS2mxE,13
HVE-k2WcVng,16
c4E5wYL54tQ,8
SbWXzI0Asq8,2
sAgc-ytPwEc,3
lbwXI-3xR9c,1
bH53su-xekU,8
uwx7sMtvR4k,6
mVuASv1nmd4,18
pBDn6rPFRcM,10
bhCEnxyKQsc,10
ONphRyfDWEE,12
qwsmunSEg44,3
nYNziXNrc8U,7
3zK8kxVsdQ0,2
LiD0o7kPK-8,6
2EzvS3WW-ho,12
rHLwqiMuhwY,16
oiv-a20eTZw,11
Ca9WR5jlm6Y,8
ONjgD5DFD-I,6
s6-22vKsj1Q,12
Afct6DPTqKA,4
ZQezF8sgljg,6
YTH3xeAnchM,14
sSCUHaJ5eaU,12
akvwD-2HR2Q,13
4BcE3sXjjzM,16
bonJKL6jQI4,6
UkpxNrwX2vE,8
thYkQ1gN2Ws,12
QlcGHcsXTZk,0
nj-04dopR7k,5
zDGb9iQfSTo,6
zFBzwYy2iIg,8
GCqZ3UTgsSQ,0
YAeepdZ4n-g,13
Awpstr1XpQs,1
MpR2XacBzsI,1
N9Cu2cNnpqw,1
XbR9E6zVzfw,2
QnbGMDzHkW8,16
tt3nVPz5us0,9
k6LDGeSz1Hs,0
2sR3HJFtafw,6
VHqHsll59Tk,16
ti4BMjwnN-A,0
IP5DZI7KP6w,12
p0PsgtEW0yI,0
rc-7svhyz3M,0
iUaFZbTq5ZU,17
KVt34V1RMxU,18
sQYuQSZuTtc,7
xA01ywnzjAk,1
iHdPhM8Q0HU,10
ocTSBxA34ys,5
3z9pzyx7uNY,15
Xj5fffiBObk,16
3tQLjE-Y9K0,10
HimvUHuBSxo,4
D6c338PSTsg,5
o3Qiu15Oh9I,5
dsJze4NvCig,0
22l6B8wTEn8,13
HlkQXtggBsc,11
4IJorho8zGc,16
ATEO1TFXhj8,13
gTEoHTwwxrU,17
89lBH3cy1Qo,12
q1GCstF2Duo,9
iN3sHkni1gI,10
GcZv8tuomGY,10
P6W8vF6JXXk,6
ZsTMo3pFTmU,5
6Y4SaOyWkvM,10
gum7LM8nqcA,16
qiKkdNqLfas,13
akkj1gHKzpU,8
chrafLJyBNA,2
fCSVAukOFpQ,10
f1TySt6bwxU,1
rRjfEvnqG0Q,10
Rjrv4illb7I,16
3oQXazOH6Ps,14
lFYWPyp9pWQ,10
Ok3sKGscA4k,8
AiKLxcsUfBg,4
Qlawx8bKfGU,3
zPRDnokB8zw,1
B38LheJ79d4,2
DURoPKd7RcA,5
ygaO6mq1KsQ,2
b4086-V3J80,12
2SCEvw4FfUU,3
eMktaQl0B3w,16
5tuazAyISD0,4
HajwqnhV4Zw,12
fYWVOAuJUyc,3
ZQsBe3Wxx7s,14
FeJ3u-vC0HQ,0
eIElkbIyIGg,16
sBJw42TXgCU,4
aDVj6Wcm5yE,8
kUZfV8mCtLE,1
jVjm6I9xi3U,15
hsjURYHGd7A,6
DcuvYxTNudk,17
xfa1PgWcpCA,1
1CualKbBono,16
DJKRAlGNd5o,9
hfRoG27bcG0,5
ffGW6CTW6cg,11
TOAg6TDNJZc,11
rXjf16q7jSk,18
lGcjrx7MEcM,6
MH4ATQ2Pw7s,15
cW2UrxuMVqc,2
7oE5SCq-6kc,2
vTsxfRrFpfQ,11
M8B-vB0TKKM,16
xGI5Kdg2-MQ,8
SJ1RPVnxSW8,1
vW-719Vfmjk,1
Y8xvKeLHcO8,16
7LimgSQsHm0,11
QyOy9StJZjQ,14
1pcBJSifkco,6
wOl5qgKnRKE,1
nfGPMh6eA10,0
wiP256157bQ,4
5DL3HBi5JJw,11
njSb0AVW3f4,12
dmHyBge4Hrg,5
fgrA4O-6C7c,5
aDhwLaVUw90,9
RjKssP2tvUg,16
9uyeij4-gkk,2
38DdOko1usM,11
Fh2LZSBzybo,8
pUD9Kv4K468,2
7TjHw0XuBpo,15
0jzenFIgH8k,4
wQojlJeg4FQ,3
Q88BZjXmBww,5
rrWmAMX4pAM,5
zkS4KHWmwHo,4
qzNEsoN0wC4,8
IscKA2xDivo,10
c5wpVGWSXL4,9
gseZ71P7eec,14
ict1qc4MsCY,18
BhiWVwueRNo,16
Q8Y9pmhvJqE,11
IP492LIRUC0,16
949WImbxejY,5
NWAHGC4ix6k,0
rdVL1eTEWiQ,7
n0l9sRF2j3Y,5
lo4kGmDzyFs,6
luFpQ2RozjU,6
oYS6jJdC0KI,4
EAoJhJHum7M,0
EEavl6D9eJg,18
C0SAbYE1MPU,14
TEZpZkxNfBo,1
YktnZWwvYa4,8
FYhJqoqjbVI,5
DiJmelDZw4g,16
aOqgm9DK4Es,10
cdEZMeMDmII,12
mu6W8i4S4FQ,9
Ev7cb-Nirzc,8
pZUusFYkZps,19
u4Kwb8EkRdw,7
vd-jFaQYd1o,18
xkiSeuC7ZAM,18
eiTg0ntYwr4,10
1vuCbghkVXE,8
O0bGEtH1xs4,4
VGQQQ22KTNE,16
KL4u2eY5QyY,7
9Ra6CuU6XVI,18
iV0BZNiDF5U,1
PPszmmrga4U,17
o1MkWgBhfzU,14
m61clgUj07I,1
OZVKy7JaGoE,17
kxe-DWlQ4Pc,3
CRMDBiie91s,18
CJI25uRmaf4,5
08iHSCxza2o,13
kNBdl7ICIBA,12
Y8jV0GKTVHY,18
IODjvVsdER4,14
iP6GAU2mSvU,13
KEAOx7kGG8E,7
7ujMWPl8ELM,2
FEluef-Ey6A,11
UyTmsJ59nZ4,5
x0bSr4pAnjI,10
DTtlKwKKwvc,17
9tSa4358TzY,15
N1ATXdIbkYo,11
6cha8sVi65k,11
-jYgVHE8UfQ,15
uNL0vwgUdDk,12
M-0yeErOhhE,0
k7APBUjdLoY,9
IKb0BHXq8Lc,17
g47s75LQupc,6
fDrGGV2ISwY,9
CQD0j56Pg2Y,8
osjXVweleZQ,2
7vR309AAmEw,9
OfrFauTORsc,7
R-V049MG89I,2
wbMTE7ZWMjA,9
lmdbQda4dYM,14
mkbi2oHHw74,11
3aVgfNd1ZKc,8
2kh1NIJhoWQ,10
O61JyBH0YLY,8
vGNtUKRtcOk,1
mTnQppLeLUM,13
0ltBh22tXak,2
NldTkurtca8,16
IkODnZPRORU,3
J0bIGSPRSXQ,16
IinZQLq8CRc,17
s91gMYbO-Ic,11
0whbPMOpKzE,5
G3Ruv9UW95g,1
Ip1yFVwl0SQ,12
GUSTGZdeBGM,8
LfNCPNfOFp4,1
qDlDmfLRh34,7
kJPb-c-42u4,15
Jw1kfz5lXk4,19
Yvm3x8hRqBc,4
S-J3CBcVemI,19
eMluIOhqNrU,2
WaPXwyw4aFY,15
GPR8rtfZr4A,19
UBMMuwaZgTc,0
vvm5hT0zzNc,0
J0HKkH-VXno,18
aovbaLWUM5A,10
HjoFq-NkufI,11
Zj6PlMZFK8c,10
HUXKpZQ7ymI,13
Ox291KsryIQ,8
NXppW3ksHSw,11
dL9xJPpRq4Q,2
GhAT73zkqJA,5
7ViXvzOFGKw,19
xbno72hC9QE,12
EAu1mhQ-FfA,7
A9cNfGrMIh4,19
wkmmZ2FYhQo,4
N8-uNahqQgU,14
6ykqgqoBBZw,16
MqAUG8pQYfc,8
VuhqjdxnopQ,14
FAdoDURroqo,1
YHcRx6pdeEM,6
zO6T-ZJCMVM,1
yNWFNbToakw,6
xIza-AULafs,10
EpGtzgfvFuY,2
nKnx5p7RWxU,12
otFsaapwN3Q,7
7Irl6dbsuKQ,7
Ljbf1Axnpws,11
72h7nePQX3s,5
Du7xf0l9epA,6
C9wujZaBGTo,15
pU32gOtFTZI,11
jsSDRN41bCg,17
7YLD7zsu9pk,19
vhhSF6pCuqU,5
QVhInF1tUJw,16
nfHyp7hsVPs,1
E2kUsRIj4tM,6
mT-SJ0RQj1w,11
kqrnr3SqpUk,8
Rl3a9y7KU5c,9
a3xPY-8Df6M,1
vpGepo5UnpY,12
jzUWinH6IWs,5
avrOAG8cCMQ,0
6z4Rnq7PUJ8,12
cqc3snLAxeA,9
SRlJAsk2yN4,5
iInhtY1uuXY,14
6KPf9zwaVCI,15
hZNrUU8xxM8,5
6EMdSFfUr3Q,18
ktJPYD003DY,15
KCn023hBwqs,12
kCAJDDraBjU,13
jhoT42I4tT0,18
Rs0w3IJG384,11
kTvGVrWiJ7w,8
OtzPLyYv3Y0,2
BQ-36xvh4iA,8
zkFxhbbJRS8,17
Ed3c0vGCx0c,6
D3vAjuyZH8s,7
4c0OuNvHkAI,1
FwqzDi-UJcg,13
11vm6DICgWo,9
bojUP8RiLmU,0
9DtWFrqc3V4,0
zetArEUcE6k,4
XLwuZYMxTQI,6
53fnB0G3z9s,0
CmLrbS6tVLQ,8
IN7BvbjaYDs,4
vugZkmu4oS4,12
ViuyIbXI8mY,17
akUx3ZzB7Hc,5
xHyIffTQRDo,4
kq-8RLou2Sg,17
YX1GPFP5q7s,16
4mXOrWsnmyA,5
CrG76Lsd8U8,1
5cGX7mjOD24,5
CWScDgPenDk,15
a2w3Cy-R3zE,17
xybWhgiJlmk,8
33W1-ViB5Io,3
xH9J9B7mlfU,3
eEjhzOgx-j8,7
mW8f3S4Reso,0
y7zcMdQa8YM,3
nNKAahudGSM,18
G-BoDOq7WZI,2
B3hrM27Him0,8
BK4yD2d1K6k,2
j7g58qlPBNk,14
bdBreVJ4TDw,16
4GZoazIu01c,0
E7p-GxiGGLs,12
9a9vjYVcC0Y,12
m0s7FbtSck8,19
DR7lFaqQRL0,6
1bTlBc2PGlk,2
s3IoSws3Suw,0
bqU-rhOSRzM,18
kd3pyVMVF5Q,11
7z8Gteim1FI,2
gcHc-o1O4eQ,13
WZYsKKuUBUk,15
V5NfpLjROFU,2
lQN1HOLiV80,7
HR8tY1wCUss,5
VYbqxV3i2nY,0
EwHVMOCFl1c,3
HBs-ymi9scI,7
cX0hk57ElFk,10
rcHqMqW4KLs,10
lZRslBHBEJ8,6
XXUAMAc61Qw,14
t7iIECjeIGc,3
wgVUIyUI2h0,18
Lcy3Tguwa78,6
xAHGjsZzzOk,8
0wZ9POw0Rt4,4
TQBeKDsbe2E,11
NhT1-CTkEFk,6
BPj0npFwsoI,19
cjvHhpFvdCk,7
2ehPAKS6Gpo,11
6itSreqz2-c,2
e0mr8XsNBzY,12
4XsvzU4Ru1c,15
vf-y3DbV1dI,9
dC44zs3TNGU,15
u9LbsvWVP0E,5
-S4jWwhMpwY,8
vOTbAbKoL28,15
bLYK0K-0gGg,8
efeWNjcSpLU,7
yQ3MVAVlqfs,10
UCqfAhtfenM,15
aDDufhPkxGE,3
ufSSCltfOAI,4
P810ToqVIbA,6
x8SyOOIPffg,6
CQXbTTjJKEc,12
CGHUzzyyTTo,18
uDUsOQBqvYc,8
39RrkFfAafM,4
yGvPEfrPYDw,6
IElyYHl9OBA,5
WILvlVdwmg0,2
spRoagwz-70,5
mflpNCup4ZA,3
0OYUEYgqVJk,5
U0UodGjKINo,0
e1kwKV1TVvM,5
2WOt8CPeLok,4
S1f1kWaYjSQ,11
EwhspCvqcg8,14
43PLgt0ZZq8,6
jPys6mQRsaE,12
nPvbDfjM8gs,3
pfZO9e58meM,14
JyqIsrosE7k,10
T2jYJoY5T44,8
LnA3oHj1B7c,8
NoscwPZ6Sw0,4
OvM1jUhiRXg,6
R0TFMEyrtTw,13
PWaIsI5pfTA,15
gUTUrUm3APo,10
rjkJfj61DY4,17
foJC3HVESkM,6
NXeZo8yj1WA,3
ormNu5BJxAs,15
OM454IPmMqI,6
wpFDCsso-pQ,5
EbK1ZBqUGf4,6
VtH7hejVFKE,11
Ti2UA6paeWs,11
pRAHaWxQoiw,10
qY9ZZGc59Os,3
I8wSPaiFgII,11
GHf6tKRe5zs,4
PqUsEuKvh1E,4
5UnGmzqSbKs,17
PgA2OPsw-4w,4
dz6ALVaFYOA,1
rbXRI13LN9s,14
HG5Mule8wlY,2
M8Bt8z2LX5A,10
StnuOy-db68,6
Vo28oyCmBHs,13
NqIhfcghybE,4
HFIUzB7Y8FE,7
8RtZ-aYheN0,3
nni9ti6OyZY,6
yPu6meZo2YA,19
cah5gkJ8l4Q,14
QlUv7dIAdrM,8
-SLtRz-WHa0,5
RUsXlg5Cotk,0
cDHO7v4uskk,16
W946ZZu3LuU,2
dmRMVT90WOs,0
xkH9H582gI0,14
a5ayHQ7rQ14,1
Qo3hYS9CbKU,11
oVQEmNrw5oU,10
iX7ewO0c6bo,11
fnu-hW4rypY,1
IozHH-e0YNc,16
O2FAvQMfM30,11
GXq2Jy3uYTA,1
tD6DFTQWntk,5
M1hPI8WvySo,8
66VEDAny9nU,5
5Ylqe-ZsbBc,15
dk7lUhR5DoE,17
5yRPFfIJMWY,8
T79DcZCxccI,8
Zspxeob9GOw,3
OZMfm4e1554,5
10YyfNp68iI,6
iyGvO78JwYQ,10
JmDqe238W8U,13
iz3dUrKZc0o,16
ew73FPY2kC8,3
5fscaJIpOKc,15
HlZ5OVfvHXg,14
1nzfFpl2e0A,4
1mAvfWspn3E,11
K5hTCf6zx-0,18
oywVTRoHBto,8
W7tUtRUzByc,12
V8zynq9KV0Y,11
fbbDWpKVEds,13
8T8qlPrQUsE,18
2RU0FE9QtZQ,19
RKyuTFYDkkA,17
EWpa8qmlRM4,18
MEEIJLMiCKw,5
KGbqEyo02ck,12
HS9CHwBBTNI,6
HN7r9LadMOE,10
rbcM8k4qm0I,0
nATMgRARX64,8
V-3FIHDxX1o,4
70AUctACKcM,16
JWmGhxWXQF0,4
ahtRVpGD874,4
Z3LdTN-WhCc,5
YterLYm8w0Q,5
3ztWuQ2zQd8,15
7xTFMOXrazQ,5
EyqdyxsF5Jc,4
9GuLb56VjwA,2
Tk6Cd93L7cM,4
olpwEciOUeo,6
0roAwHJv1BI,7
7ULpmsYGH4g,9
wmFQABOpXMI,10
S6AWdPP08qI,5
FcEIYshzrJY,1
WHX3TxNoxO4,6
XCCGJimKgyY,8
2jOetWKF6iY,15
VnWnFkgVaIU,12
YW8te7oZ11A,16
8g-ppTPGSLI,16
bSAJbFayIMc,10
KtFqV-mj0ZI,8
se2hM4f0eaA,4
lozI3IUjE6I,5
kw5FH7xpFB8,15
YEiViTf8dVE,17
Mz4OXXnejTA,9
NcmbvyvYHns,9
ARqKIw3vV3E,4
vnY4mGtV964,17
ZJqzLiWHPoI,2
7vdQ1BwpQoA,16
GUpr-QSMZFs,11
ZmnXItiEMm8,7
Ofj2HOsnaeg,18
fb-01mmbsmg,15
nuaK-neQ3CU,9
KcXJWn1yUV8,18
BTbeigkZyoM,2
AT5qvkWfbfw,0
HYGAwxUNHfQ,0
ciozAfcAnZU,6
iUVBSDPawDw,4
sieA-4iO2mI,1
aLhaUZFYcy8,9
RHIOpCqO-5o,19
dlJUZOoqKa0,12
kZYTa6s1t90,4
2g2fZ1jofQc,15
rwNDdTu3xtw,18
EISzYruOgWc,14
4fGRQJfHZME,11
F1jpCBPiWS4,11
qKJskzez7CA,5
p4PwHYzUxMU,18
EgFB4ubbazg,18
XwefIEM7fis,9
y-vReHeiZ0M,2
13VwVNOqhMU,16
VRyG7LrN3F0,5
sRZUqd1IpaI,8
xkoMdiCDZr8,2
l2cc-JQCXaI,5
DnHg-JImwqg,5
jrjySH0Vmmk,5
ylYymVf-zPQ,10
tWx6WdoNI6g,6
JG1wMSpioHo,4
SF3UIlGJV9A,3
noscUBjOQUw,2
XA-o67jvL-Q,3
ctxWwZzWiG8,14
lSUuE5afW78,17
EOO-4cNaGQE,2
Ov19YF254SM,15
bLeVvxBLbEA,2
wuc7FbHBiEs,18
rHCodGkeBVY,9
DDT7OSsRttQ,13
9v32hWNm0gk,5
hlGi1nF5DF4,18
zwdRwHTl7hU,0
bl38FVWvG0E,1
JTkovcFbmQ4,5
RsBiHjvXBJM,2
BPHPgzyZKxs,3
2vwMYnxMR44,10
7V1eFy1ZVSk,7
DdARLYXrN5E,4
0jVbZQvm9lM,10
eeoqWEnG-Ew,11
0Ew6reNm3Mk,13
XIXkyhIn6dI,13
Rwb8otcN2X0,9
gHuB7k-utrs,14
oRBXfHP7k30,5
MQGb2H3wtts,6
lsZyPlxuZ6U,6
tP691lJCeNs,9
xxLKkOpwtYQ,12
sKGAQiglXrM,7
sjS1czsZjCY,0
koBotGDDDv8,3
90BJ7ecrRjU,1
RAJVN-4QDfQ,15
lxnC4zDlzOE,13
txUt0i7KVu4,17
wb4B5I0Q3X8,9
1B4e7GvtTzc,8
-cARmC7Jdx0,11
mWhsecC8Qe8,6
DSTpMWv0IlA,7
16ovPGTtk1U,10
akuZyqfHmYQ,3
fs1mx5my6oY,14
YhZuDivjpIg,5
5mDNMDqqvkE,14
2dsrXHRkI6M,16
l5YsDbLN43Y,3
JsEn9BkHX7E,12
afn1Z76C6AI,0
r5eRpo8LbsM,5
tLDmui7KbLc,5
3FKG0QbEZIY,18
BgdvjTafLqo,14
ze9RLmHsgBo,15
I2LVGDDlfjc,8
z-NKGF1CTDM,18
3pm8A9lZ6x0,5
z6pL6H0yUc0,5
P-9zsmt37ds,10
9PhPUNz-qzU,12
7QDJMWK9BFo,6
KMO8l-4Srno,2
IUWmoeKdL84,2
MuyXN6TvDQI,10
93G2K3bydlI,2
M65Dhrt5xuw,15
NYVmB6m5PXA,6
k6QHRhyUc8w,11
7FHRXVHJ-sI,4
swx4qDodE5Y,7
Q8JH5hgFl5c,4
FAmV4GsgNaI,2
eTIZgihYmh4,7
qtVyUoyRWu8,18
Rw8PS3A8p10,15
Ef2yXhPc8Kw,5
L3gel1QNBcI,2
omJ9OrBUR-8,6
Wkg0CHDLOww,6
umK7dA-H9Mg,2
l4C7UE0k5YA,18
nvfRs3xKezg,16
jHODDw65G4A,5
8fSiu7qxvPM,10
Ny7KUzLpSF8,5
FvlDZFGc41k,17
xiUlStsJy2s,3
i8-F6DUHIrg,18
zWqiNg7-mxE,9
zWVVfeQMm9Q,3
yrIpH9kK-VY,11
BUUiRKAN6pc,0
P57arnSRix8,3
2NpGusPVzpE,8
ujNZ64Yhu0Y,5
5c2hrNUlPEY,9
A6VWLcD6x5g,18
gNzPITRffRQ,3
HVyWttdsRmE,12
iz07lnyzK0s,5
zZasjXxJca0,14
6-BhwCd-BBE,0
WRv7h8hNZfA,12
7Qx0lODLQHk,9
moXn7V14IBc,0
oNdUsZeo1iU,10
mBMz7WHdcX4,14
vPNxsn1Lloc,17
BikcfayHD9k,8
qSxNvl3dlkc,4
lvBCri3tTvE,5
1sygFzI68rI,16
-ktn5tf901k,18
d4UPBCKdhvc,4
UmCv6owNm-o,10
Ef7dyMfSQz0,19
HaprTZfP4sQ,8
Kyhqss144Ks,1
0PLaN0hmMDY,8
9f7odhDbJL8,3
wsBdP8Vm3z4,2
546FC4AtVnA,15
SBgPtYq1IE0,9
m54jKz7-Irw,14
kwFPGpjeiGE,15
NudUSunuKmo,0
HSapSTK5CCg,1
DAaw45mhkTM,15
GF0w1rKh3zw,5
OABnZAdAGgQ,19
n66Ibr5vlG4,2
5ZJBfj6W2oQ,11
lq8Xt1SNdDI,1
piVupNSbPPg,10
IabDI4k1jFc,15
yCmwWxNdIus,18
iahGIcG5zwo,12
rjyYTpwJ1vs,15
oGuidq-UYuc,16
ISqq9U8e1ak,2
665WLw5fHGQ,0
ULiTDQmYJdw,6
t9CnnqKZb4g,0
CYcuM5ngX64,5
zeATelQOR6A,19
lVPEsiiyIBo,10
0ue8N--K6lo,11
X5NEx9zBMPQ,14
QiMFqGIVd-c,8
G7DbvA8EJDI,12
B7mDwrmao7E,2
9t3wGCmFrhw,3
hvhc3F2BRM8,7
hU7YH0T3BGQ,18
WJzJpciXE54,19
HW58UleZ840,10
DgHoePuZaPw,10
5NRPXtHfVm8,2
sXn99ehCt-0,9
W6DVMy3qJto,10
O56B0Vv5qjw,3
am023zEIUUM,10
wEy9gGssRnY,0
tlRdH-MQglc,8
SJLTEtXOAtw,15
0eFgAUfHsEk,12
IJaQfvl96Bk,2
DBMZXCdkhkY,9
oEb6QfjuSiY,3
PkI498l03-k,1
TgKKg8TFD74,16
OSaP0HsK1AM,6
yS3SCHrSduk,15
50vWB4yitNU,3
f40drhGSKww,5
BpX6Hst5iv4,16
tTMV8JRCg44,7
hLsnMEzldY4,4
16H6Zj2A5J8,14
iR5avDU5Ksk,12
UFaO8FyFhdE,5
TsqfOaIKcwc,11
CSmlAnr5T2E,16
rD8-NARaKIk,16
VwuHXiaaSHA,6
JCLLxWb2C9s,11
HS8oXEHP14U,13
RpBJF-VN3aI,16
umzRgI9sqlk,0
MD0iIZewAnY,7
MWE3oSLmSBA,2
GVY9VvwF7Xg,18
t0YmJF0ExzU,15
pUDbCf9qi6M,16
iWnDVDb93CA,0
pQOetCGNufE,15
AH8HbAS87jk,14
VHY4ma3ZMRo,11
aXZ6IydroGo,12
m4EoEeV1ICo,7
4-VFzhJacCc,15
XG-AWAstCus,18
3O4bu3HqkQo,14
tH997mMxMqM,5
wy-Su8N9pPE,5
WElIDKxmyQo,10
g0nPQnOIgvA,16
TkQTGmqCLkA,18
1kgtktF6AFg,4
imVRa3h1kcU,13
qryz0zqZ1lQ,7
YhyhTGCYCdE,6
K2VPLf1rGK0,6
Jfmsywqm75M,11
rhRSylXACJw,3
GSMzUkHVQE0,5
9IZNjcElhLA,19
9zldxYuusdQ,9
k71yZo0nH60,16
QoHOc1C4H0o,4
fSzLzH3jDLs,0
HibOtkmUC64,4
LB7DnMc0EQ8,16
xq72YQwokCQ,2
ZZuirNTZFhE,11
SVZLrRFzjlo,7
Zu50l83IQog,6
o5n6ul4y4mE,3
agPCR2W50Ms,12
i1dNbzw8pbI,5
k-ijMzzLn10,4
cQp50UkSrgs,10
zLsNATDm4Rs,5
ZF8tOUo0978,3
Drjw0tq2Y1M,5
X6A6r-DdEEo,18
1qUJgpyLgBo,5
LVBf1PDVR6g,0
exrMGrp7tH4,17
5IJwDmzXCUQ,4
k-JUQdlkuIw,3
p60LySwcey0,11
mNWIAWOVZLs,15
qJWZ3kVipdo,7
m-CUdfMR6nY,16
Uu0iQ46HR-M,18
1zxhYungDSw,3
UTczluznq40,4
G9WBl589-yU,11
nk-0uHVQe6A,17
3nRhhRPI4p4,5
-BptOURMao8,16
hz6cO7QY8TM,0
eLIntVyaS1U,14
1xbxPZPZdYU,4
ZqHwnamCO9s,10
VTicURQXuTw,5
3YbiXw3U1EA,6
jPBvEZzvWeM,4
RhNSVWuN-mQ,14
Ne0dIGd8EFQ,18
lH4U9rO4tNc,15
6opvm-PCeIo,4
0vBcF691jaU,7
-oF4oBMh3oo,11
dd5UdAceVNs,6
kNVzs2bJ7kU,18
kINBTO-KV14,2
SWO98I4kCxs,0
q1pBM6mYgek,15
6ug4iTxVNnk,9
g3EopacZato,4
y4UreOChYvQ,12
mKN6fji1mJw,16
R8TrMbr4ahI,4
njYOASKd6RE,10
n7NNc5d2KlQ,6
s0GhTnBIZqI,9
MleVjHU-wI8,8
qcMwXHj1e5Q,10
olCQnmVfH34,4
o44wo3ew2ME,2
p1yt8x48aQg,14
FUgERWFUrOA,4
aFBQg9cYMVU,6
deMiSijJJX0,8
B1z9EYJggAo,6
BvVgAtjsbKs,6
pJciO-mlzvo,18
j4gF9dqw1fI,1
44MT1PX0B-g,10
nwKZmRAGkQ8,11
edOSJD05Hog,8
nSrBgvG7yqo,1
3--cwGOjYuA,12
WkMBwGc4MgM,11
5HL6VOJqaYU,5
PEK7iuNkcwQ,0
wPdeQB7mnCQ,3
e2Zlb29jyFM,15
Zwaf7TnEffw,5
-hoeEPRAHbc,11
A-gdms0Srcc,15
EMO5E1RjWoI,11
UYZNGMysnX8,8
U76mTQUTkEE,0
s98EqcJZ19Y,4
iL1LxS3b-dI,1
m8bq2YdwEII,10
OZLHzxNXKg4,10
-2KvnLMnrA0,12
cSrjyRnxk1I,4
J--Tdk-gjqg,4
4UECnYmxBYw,5
chKq3MLcg6g,18
LtwX8rrcEUQ,13
2ZizaJJLqLw,1
fNFXTBUF3nY,5
4IiaICLJxUI,1
ehDWIpQxeqY,13
X5DyYVcZwXY,5
h3eYMXyZt90,6
bY1BzMRcP7c,5
TDm4yUR4xyc,16
wBeiSs6yOlI,0
dazFIzHfkwA,5
iRx0hhCpNHY,2
Sy-rB8vrJ54,9
yvc0I906ItE,11
rE1vTG1RKlA,16
-i5MIRLoAZw,1
Jx3LNyJWqoc,17
UulEUkXUIpQ,18
VMwSYhjndnY,6
leHHWkNuJaY,5
ySqulZmPU3E,8
vr8PCnlQ5SE,6
UqQWGP7clvs,4
9FDABysmtOU,6
ZPi1N6Va0l0,5
qGS7EjXAHpI,3
EL0KmMdreAo,14
7fLrhAQ8TJ8,0
ivzAxCKEoqw,16
2W0uj90TZbk,4
iGacG4Dlg6I,18
HKSkqf63Bok,8
EmPmREU0p5g,2
L5zgO9QKank,2
IhqGbPQaqDU,0
Jgwi1Hq4be0,0
m0hVZd8IWUQ,8
zW99fcxzWFA,1
Mllzpt4DJZE,6
vQbzy9DlVzo,2
WJx7bfyVEPM,8
C2tMt-sdIY0,10
OBdE76LXosI,5
3RTmWrwgKek,0
r3X1AggdYN8,12
k7eGWbkW8Eo,18
4mA6GJLV-wc,10
63BkPM2m6CE,12
holbbzotnOs,12
p9BPcRM-Hvo,1
ZfQC2U5iP8E,8
9IsnGhnRsMQ,7
mLC4tMivhgk,13
5FK9DH5pk3Y,11
dy-aGgqXbSo,0
A8z7FV3niN8,1
DjaGS9kGBCU,3
Ns279YkxneA,12
X-tLEpSFMtQ,16
nrTW9KoDpH8,10
UVepy3yDiiA,12
AsWHvTMkkww,15
cagT6xA-VOw,1
fc5RP57i7kc,17
h9KhzK6H54o,8
z7N17aTUkPQ,18
prIcDC895k8,18
IRy5I7d23yk,3
